gene	log2FoldChange	pvalue	padj	high_expression	median_expression	group
1555745_a_at	1.32192809488736	0.325301717298571	0.7193561533764	TRUE	2.32192809488736	Single Group Analysis
1556499_s_at	1.32192809488736	0.558479247477371	0.625686868886929	TRUE	2.32192809488736	Single Group Analysis
200033_at	1.32192809488736	0.879977915089112	0.210476423969027	TRUE	2.32192809488736	Single Group Analysis
200043_at	1.32192809488736	0.905624341893941	0.576947737802751	TRUE	2.32192809488736	Single Group Analysis
200048_s_at	1.32192809488736	0.711600781318266	0.423120119975414	TRUE	2.32192809488736	Single Group Analysis
200606_at	1.32192809488736	0.697985958860721	0.889123782438226	TRUE	2.32192809488736	Single Group Analysis
200750_s_at	1.32192809488736	0.291460754195694	0.867074096481781	TRUE	2.32192809488736	Single Group Analysis
200826_at	1.32192809488736	0.462467612662818	0.581998794843443	TRUE	2.32192809488736	Single Group Analysis
200833_s_at	1.32192809488736	0.292957549262792	0.581454583739396	TRUE	2.32192809488736	Single Group Analysis
200847_s_at	1.32192809488736	0.344893448098097	0.0483698751144111	TRUE	2.32192809488736	Single Group Analysis
200871_s_at	1.32192809488736	0.0149178428924642	0.949247464348096	TRUE	2.32192809488736	Single Group Analysis
200944_s_at	1.32192809488736	0.00261083399131894	0.581192486263346	TRUE	2.32192809488736	Single Group Analysis
200966_x_at	1.32192809488736	0.759335050036199	0.291585999385919	TRUE	2.32192809488736	Single Group Analysis
200989_at	1.32192809488736	0.124050194851123	0.225539689826313	TRUE	2.32192809488736	Single Group Analysis
201041_s_at	1.32192809488736	0.927213032455649	0.319621679155156	TRUE	2.32192809488736	Single Group Analysis
201162_at	1.32192809488736	0.222181183267385	0.294451090058312	TRUE	2.32192809488736	Single Group Analysis
201163_s_at	1.32192809488736	0.968416111493949	0.405490207684692	TRUE	2.32192809488736	Single Group Analysis
201468_s_at	1.32192809488736	0.913482098842971	0.293806691306643	TRUE	2.32192809488736	Single Group Analysis
201568_at	1.32192809488736	0.380549643887207	0.951422384782229	TRUE	2.32192809488736	Single Group Analysis
201676_x_at	1.32192809488736	0.588440894394647	0.546972549119033	TRUE	2.32192809488736	Single Group Analysis
201744_s_at	1.32192809488736	0.0440329140047543	0.260651545781177	TRUE	2.32192809488736	Single Group Analysis
201762_s_at	1.32192809488736	0.718877061861567	0.0114786636265926	TRUE	2.32192809488736	Single Group Analysis
201852_x_at	1.32192809488736	0.3559000026742	0.472102290656883	TRUE	2.32192809488736	Single Group Analysis
201893_x_at	1.32192809488736	0.742059702310246	0.578558941022027	TRUE	2.32192809488736	Single Group Analysis
201973_s_at	1.32192809488736	0.2733046149211	0.435338061055169	TRUE	2.32192809488736	Single Group Analysis
201999_s_at	1.32192809488736	0.581515087398235	0.599071943209041	TRUE	2.32192809488736	Single Group Analysis
202231_at	1.32192809488736	0.42942595233582	0.187951725665014	TRUE	2.32192809488736	Single Group Analysis
202298_at	1.32192809488736	0.507932991153561	0.619455609420314	TRUE	2.32192809488736	Single Group Analysis
202381_at	1.32192809488736	0.771457930834033	0.90730093192216	TRUE	2.32192809488736	Single Group Analysis
202403_s_at	1.32192809488736	0.168801078207791	0.411157245007344	TRUE	2.32192809488736	Single Group Analysis
202404_s_at	1.32192809488736	0.559844388495665	0.988462230389938	TRUE	2.32192809488736	Single Group Analysis
202411_at	1.32192809488736	0.636280282939319	0.579462605417706	TRUE	2.32192809488736	Single Group Analysis
202489_s_at	1.32192809488736	0.678343546237797	0.696374272554647	TRUE	2.32192809488736	Single Group Analysis
203667_at	1.32192809488736	0.733889173497446	0.576371885094326	TRUE	2.32192809488736	Single Group Analysis
204272_at	1.32192809488736	0.741947220463771	0.548143573360518	TRUE	2.32192809488736	Single Group Analysis
205927_s_at	1.32192809488736	0.778854008305818	0.878301813027356	TRUE	2.32192809488736	Single Group Analysis
206790_s_at	1.32192809488736	0.300569072293118	0.996401946186088	TRUE	2.32192809488736	Single Group Analysis
208374_s_at	1.32192809488736	0.765525931904558	0.890316597403027	TRUE	2.32192809488736	Single Group Analysis
208612_at	1.32192809488736	0.207615423385054	0.406533437227365	TRUE	2.32192809488736	Single Group Analysis
208650_s_at	1.32192809488736	0.326242432523053	0.330138531501871	TRUE	2.32192809488736	Single Group Analysis
208651_x_at	1.32192809488736	0.331768847902771	0.185612953993026	TRUE	2.32192809488736	Single Group Analysis
208690_s_at	1.32192809488736	0.946513707757927	0.848179532894865	TRUE	2.32192809488736	Single Group Analysis
208718_at	1.32192809488736	0.535076954734512	0.491459435064811	TRUE	2.32192809488736	Single Group Analysis
208729_x_at	1.32192809488736	0.264183480733074	0.172311401589774	TRUE	2.32192809488736	Single Group Analysis
208787_at	1.32192809488736	0.936034695583861	0.00718377057043836	TRUE	2.32192809488736	Single Group Analysis
208921_s_at	1.32192809488736	0.357597304090392	0.418957012021914	TRUE	2.32192809488736	Single Group Analysis
209301_at	1.32192809488736	0.772015398825053	0.0642343389163725	TRUE	2.32192809488736	Single Group Analysis
209377_s_at	1.32192809488736	0.382636136665475	0.916569716164377	TRUE	2.32192809488736	Single Group Analysis
210231_x_at	1.32192809488736	0.328504076215904	0.82801311702095	TRUE	2.32192809488736	Single Group Analysis
210434_x_at	1.32192809488736	0.483436306049116	0.065954407453537	TRUE	2.32192809488736	Single Group Analysis
210809_s_at	1.32192809488736	0.271562991278712	0.681831845369656	TRUE	2.32192809488736	Single Group Analysis
210927_x_at	1.32192809488736	0.0791613808027469	0.747235352292657	TRUE	2.32192809488736	Single Group Analysis
210982_s_at	1.32192809488736	0.682988669787068	0.743480003986973	TRUE	2.32192809488736	Single Group Analysis
211161_s_at	1.32192809488736	0.380774887115229	0.369255449114367	TRUE	2.32192809488736	Single Group Analysis
211185_s_at	1.32192809488736	0.079584851344116	0.202337418254465	TRUE	2.32192809488736	Single Group Analysis
211600_at	1.32192809488736	0.469923343802337	0.896166821053717	TRUE	2.32192809488736	Single Group Analysis
211662_s_at	1.32192809488736	0.949018437056337	0.112573934911285	TRUE	2.32192809488736	Single Group Analysis
212038_s_at	1.32192809488736	0.997097064404283	0.706311411216389	TRUE	2.32192809488736	Single Group Analysis
212203_x_at	1.32192809488736	0.329432575316168	0.385357934824191	TRUE	2.32192809488736	Single Group Analysis
212273_x_at	1.32192809488736	0.728800366441719	0.516658934083302	TRUE	2.32192809488736	Single Group Analysis
212592_at	1.32192809488736	0.308228162526619	0.645160640067887	TRUE	2.32192809488736	Single Group Analysis
212768_s_at	1.32192809488736	0.853248416977003	0.357894616247155	TRUE	2.32192809488736	Single Group Analysis
212826_s_at	1.32192809488736	0.02167948240228	0.221479368290398	TRUE	2.32192809488736	Single Group Analysis
213513_x_at	1.32192809488736	0.269067202687729	0.448303225876763	TRUE	2.32192809488736	Single Group Analysis
213693_s_at	1.32192809488736	0.921837738895323	0.0828076479234733	TRUE	2.32192809488736	Single Group Analysis
214039_s_at	1.32192809488736	0.653776153631043	0.300531645033043	TRUE	2.32192809488736	Single Group Analysis
214135_at	1.32192809488736	0.726178605822846	0.757871389286127	TRUE	2.32192809488736	Single Group Analysis
214317_x_at	1.32192809488736	0.410001312871464	0.481882873644121	TRUE	2.32192809488736	Single Group Analysis
214629_x_at	1.32192809488736	0.488945805722848	0.890849811369553	TRUE	2.32192809488736	Single Group Analysis
214687_x_at	1.32192809488736	0.991739701984916	0.547103756329976	TRUE	2.32192809488736	Single Group Analysis
215076_s_at	1.32192809488736	0.300632613194641	0.0954052127371542	TRUE	2.32192809488736	Single Group Analysis
217731_s_at	1.32192809488736	0.172052968044765	0.288460095751099	TRUE	2.32192809488736	Single Group Analysis
217807_s_at	1.32192809488736	0.788664507819805	0.763928344576154	TRUE	2.32192809488736	Single Group Analysis
217835_x_at	1.32192809488736	0.307462567544542	0.669168954626657	TRUE	2.32192809488736	Single Group Analysis
217845_x_at	1.32192809488736	0.888094180869404	0.561976400179788	TRUE	2.32192809488736	Single Group Analysis
217883_at	1.32192809488736	0.256489326159004	0.170482883668039	TRUE	2.32192809488736	Single Group Analysis
