gene	log2FoldChange	pvalue	padj	high_expression	median_expression	group
10527	1.58496250072116	0.258417885570787	0.258608541968279	TRUE	1.58496250072116	Single Group Analysis
10998	1.58496250072116	0.992865147835109	0.0498648045230657	TRUE	1.58496250072116	Single Group Analysis
14113	1.58496250072116	0.910756538462825	0.492860853136517	TRUE	1.58496250072116	Single Group Analysis
3778	1.58496250072116	0.519402413986158	0.710781780498102	TRUE	1.58496250072116	Single Group Analysis
5078	1.58496250072116	0.9259313093042	0.914167842295952	TRUE	1.58496250072116	Single Group Analysis
17194	1.29248125036058	0.146418310991023	0.918752753107343	TRUE	1.29248125036058	Single Group Analysis
10044	1	0.382717054285109	0.220583617548924	TRUE	1	Single Group Analysis
10097	1	0.893764168065507	0.893521632235497	TRUE	1	Single Group Analysis
10158	1	0.903663723782636	0.972491423127241	TRUE	1	Single Group Analysis
10418	1	0.236615624635946	0.359896133383736	TRUE	1	Single Group Analysis
10515	1	0.207520683534443	0.342010916807223	TRUE	1	Single Group Analysis
10563	1	0.186671358595602	0.549641740542836	TRUE	1	Single Group Analysis
10574	1	0.423275517078117	0.353818561743014	TRUE	1	Single Group Analysis
10617	1	0.92893591586221	0.66070024740044	TRUE	1	Single Group Analysis
10655	1	0.893033025142271	0.764124386032112	TRUE	1	Single Group Analysis
10723	1	0.97211601612065	0.620591154782101	TRUE	1	Single Group Analysis
10860	1	0.0872927270703949	0.323831486893352	TRUE	1	Single Group Analysis
10891	1	0.186139195615891	0.150893411456142	TRUE	1	Single Group Analysis
10892	1	0.501159455253743	0.460141669861507	TRUE	1	Single Group Analysis
10994	1	0.901029302292969	0.959209262278862	TRUE	1	Single Group Analysis
11013	1	0.60282274087891	0.478187091636937	TRUE	1	Single Group Analysis
11066	1	0.870462077144533	0.732511500803288	TRUE	1	Single Group Analysis
11279	1	0.972889163894113	0.969609737180173	TRUE	1	Single Group Analysis
11309	1	0.69437059721211	0.844009621991776	TRUE	1	Single Group Analysis
11319	1	0.24828432832472	0.661827644884121	TRUE	1	Single Group Analysis
11351	1	0.377069199388847	0.591195162074175	TRUE	1	Single Group Analysis
11394	1	0.509537057050038	0.98949446697766	TRUE	1	Single Group Analysis
11403	1	0.90102040248178	0.167066443406977	TRUE	1	Single Group Analysis
11455	1	0.223240595404524	0.256878860259429	TRUE	1	Single Group Analysis
